;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
4259;femenino;industria;fabrica de;aures no. 2;2;7.0;1500000;microempresarial;2017-05-22
4260;masculino;servicio;peluqueria;belen;2;16.0;5000000;microempresarial;2017-02-27
4262;masculino;comercio;comidas rapidas;san javier no.1;2;13.0;6800000;microempresarial;2016-01-20
4263;femenino;comercio;productos de belleza;picachito;1;6.0;8200000;microempresarial;2019-03-18
4264;femenino;comercio;taller de mecanica;picacho;1;6.0;6000000;microempresarial;2017-03-29
4265;femenino;industria;fabrica de;campo valdes no. 1;3;4.0;6600000;microempresarial;2016-04-11
4266;masculino;servicio;mantenimiento en;enciso;1;8.0;5000000;microempresarial;2018-12-13
4267;masculino;industria;fabrica de;manrique central no. 2;3;3.0;5000000;microempresarial;2017-11-03
4268;femenino;comercio;peluqueria;robledo;2;7.0;7377000;microempresarial;2017-05-11
4269;femenino;servicio;variedades;andalucia;2;2.0;6000000;microempresarial;2017-04-20
4270;femenino;servicio;productos de belleza;trinidad;3;15.0;27000000;empresarial ed.;2017-11-21
4271;masculino;comercio;reciclaje;san javier no.1;1;13.0;7800000;microempresarial;2018-10-31
4272;masculino;servicio;cafe e internet;aguas frias;1;70.0;7;microempresarial;2017-08-30
4273;femenino;comercio;tienda;manrique oriental;2;3.0;6890000;microempresarial;2016-10-14
4274;femenino;comercio;variedades;robledo;2;7.0;7377000;microempresarial;2017-03-28
4275;masculino;comercio;tienda;villatina;1;9.0;7800000;microempresarial;2018-05-28
4276;femenino;servicio;criadero de animales;castilla;3;5.0;7800000;microempresarial;2018-10-25
4277;femenino;comercio;variedades;robledo;2;7.0;4000000;microempresarial;2018-10-11
4278;femenino;comercio;ferreteria;buenos aires;2;9.0;6800000;microempresarial;2016-07-07
4279;femenino;servicio;peluqueria;robledo;2;7.0;6000000;microempresarial;2017-12-19
4280;masculino;industria;taller de electronica;buenos aires;2;9.0;7000000;microempresarial;2018-02-14
4281;femenino;comercio;tienda;santa cruz;2;2.0;7800000;microempresarial;2018-05-10
4282;femenino;industria;fabrica de;cabecera san cristobal;3;60.0;7370000;microempresarial;2017-08-22
4283;femenino;industria;fabrica de;san javier no.1;2;13.0;7800000;microempresarial;2018-02-23
4284;masculino;servicio;tienda;popular;1;1.0;2000000;microempresarial;2016-10-14
4285;femenino;comercio;comidas rapidas;belencito;1;13.0;7800000;microempresarial;2018-08-10
4286;masculino;comercio;fabrica de alimentos;enciso;2;8.0;7800000;microempresarial;2018-02-06
4287;femenino;comercio;tienda;versalles no. 2;1;3.0;2000000;microempresarial;2018-06-20
4290;masculino;comercio;variedades;manrique central no. 1;2;4.0;7800000;microempresarial;2018-05-04
4291;femenino;servicio;peluqueria;bombona no. 1;3;10.0;7000000;microempresarial;2018-10-18
4292;masculino;comercio;comidas rapidas;san javier no.1;1;13.0;6000000;microempresarial;2017-09-22
4293;femenino;industria;fabrica de calzado;barrio caicedo;2;9.0;6700000;microempresarial;2016-04-07
4294;femenino;comercio;fabrica de;popular;1;1.0;7000000;microempresarial;2017-05-05
4295;femenino;servicio;mantenimiento en;doce de octubre no.1;1;6.0;7377000;microempresarial;2017-10-19
4296;femenino;comercio;almacen de ropa en;caribe;3;5.0;8281000;microempresarial;2019-02-27
4297;masculino;comercio;variedades;manrique oriental;2;3.0;7300000;microempresarial;2017-12-05
4298;femenino;comercio;peluqueria;aranjuez;2;4.0;5000000;microempresarial;2018-07-09
4299;masculino;comercio;venta de calzado;villa nueva;3;10.0;689000;microempresarial;2016-09-23
4300;masculino;comercio;charcuteria;campo valdes no. 1;3;4.0;6890000;microempresarial;2016-11-16
4301;masculino;servicio;barberia;doce de octubre no.1;2;6.0;4500000;microempresarial;2016-10-18
4302;femenino;agropecuaria;marroquineria;manrique oriental;2;3.0;6000000;microempresarial;2017-01-24
4303;femenino;comercio;comidas rapidas;manrique central no. 1;2;4.0;6000000;microempresarial;2018-08-17
4304;masculino;comercio;taller de electronica;campo valdes no. 1;3;4.0;7377000;microempresarial;2017-02-16
4305;femenino;industria;fabrica de;santa cruz;2;2.0;6000000;microempresarial;2016-02-18
4306;masculino;comercio;variedades;aranjuez;3;4.0;6890000;microempresarial;2016-12-14
4307;femenino;comercio;comidas rapidas;robledo;2;7.0;6000000;microempresarial;2018-05-25
4308;femenino;comercio;tienda de helados;trinidad;2;15.0;6000000;microempresarial;2018-04-04
4309;femenino;comercio;tienda;altavista;2;16.0;4000000;microempresarial;2018-06-22
4310;femenino;comercio;miscelanea;doce de octubre no.1;2;6.0;5000000;microempresarial;2017-08-29
4311;femenino;industria;fabrica de;la milagrosa;3;9.0;4500000;microempresarial;2016-11-23
4312;femenino;comercio;comidas rapidas;villa niza;2;2.0;5000000;microempresarial;2018-08-14
4313;femenino;comercio;tienda;doce de octubre no.1;2;6.0;5000000;microempresarial;2016-09-29
4314;femenino;comercio;variedades;manrique central no. 2;3;3.0;1500000;microempresarial;2018-06-15
4315;masculino;servicio;variedades;castilla;3;5.0;6890000;microempresarial;2016-12-02
4316;masculino;comercio;restaurante;francisco antonio zea;2;5.0;28000000;empresarial ed.;2017-08-22
4317;femenino;servicio;cafe e internet;robledo;1;7.0;4000000;microempresarial;2018-02-20
4318;femenino;comercio;papeleria;manrique oriental;2;3.0;5000000;microempresarial;2018-10-31
4319;masculino;comercio;drogueria;santo domingo savio ;1;1.0;6000000;microempresarial;2016-07-07
4320;femenino;industria;fabrica de calzado;las palmas;3;10.0;8200000;microempresarial;2019-01-09
4321;femenino;industria;fabrica de;manrique oriental;3;3.0;5000000;microempresarial;2017-06-06
4322;masculino;servicio;lavanderia;villa niza;2;2.0;7300000;microempresarial;2017-11-23
4323;masculino;comercio;comidas rapidas;belen;3;16.0;7300000;microempresarial;2017-05-15
4324;femenino;industria;fabrica de;buenos aires;3;9.0;6890000;microempresarial;2016-09-02
4325;femenino;comercio;tienda;buenos aires;2;9.0;4400000;microempresarial;2017-12-11
4327;femenino;comercio;restaurante;enciso;1;8.0;1500000;microempresarial;2018-05-07
4328;femenino;agropecuaria;criadero de animales;la pradera;1;13.0;4000000;microempresarial;2016-10-11
4329;masculino;servicio;mantenimiento en;belen;3;16.0;7800000;microempresarial;2018-09-10
4330;masculino;servicio;publicidad y;toscana;3;5.0;7377000;microempresarial;2017-06-08
4331;femenino;comercio;restaurante;barrio caicedo;1;9.0;7800000;microempresarial;2018-10-25
4332;masculino;comercio;tienda;yarumalito;2;80.0;6000000;microempresarial;2017-09-29
4333;masculino;comercio;variedades;manrique central no. 1;2;4.0;2300000;microempresarial;2018-04-27
4334;femenino;comercio;venta de;kennedy;2;8.0;6890000;microempresarial;2016-04-21
4335;femenino;industria;fabrica de;florencia;3;5.0;5000000;microempresarial;2017-05-10
4336;masculino;comercio;variedades;kennedy;2;6.0;6800000;microempresarial;2016-11-17
4337;masculino;servicio;cafe e internet;enciso;2;8.0;4500000;microempresarial;2016-07-01
4338;femenino;comercio;comidas rapidas;robledo;2;7.0;2300000;microempresarial;2018-07-12
4339;masculino;industria;fabrica de;villa hermosa;3;8.0;7377000;microempresarial;2017-03-30
4340;femenino;comercio;variedades;buenos aires;3;9.0;5000000;microempresarial;2016-10-19
4341;femenino;industria;fabrica de;pedregal;3;6.0;5000000;microempresarial;2018-11-20
4342;femenino;comercio;variedades;prado;3;10.0;5000000;microempresarial;2019-04-01
4343;masculino;comercio;comidas rapidas;aranjuez;2;4.0;4000000;microempresarial;2017-03-03
4344;femenino;comercio;variedades;san javier no.1;2;13.0;6890000;microempresarial;2017-01-13
4345;masculino;comercio;variedades;cabecera san cristobal;1;60.0;7800000;microempresarial;2018-04-25
4346;masculino;comercio;variedades;villa del socorro;2;2.0;7800000;microempresarial;2018-08-14
4347;femenino;industria;fabrica de;villa del socorro;2;2.0;7800000;microempresarial;2018-07-24
4348;femenino;industria;fabrica de;20 de julio;1;13.0;7800000;microempresarial;2018-02-13
4349;femenino;comercio;drogueria;moravia;2;4.0;7300000;microempresarial;2017-03-21
4350;masculino;comercio;tienda;buenos aires;2;9.0;1700000;microempresarial;2018-05-03
4351;masculino;comercio;ferreteria;buenos aires;3;9.0;4000000;microempresarial;2016-10-28
4352;femenino;comercio;tienda;barrio caicedo;1;9.0;2000000;microempresarial;2017-09-11
4353;femenino;industria;fabrica de;el salvador;3;9.0;4000000;microempresarial;2019-01-21
4355;masculino;servicio;tienda naturista;pablo vi;2;2.0;5000000;microempresarial;2017-04-06
4356;masculino;industria;fabrica de;20 de julio;1;13.0;7800000;microempresarial;2018-10-24
4357;femenino;industria;fabrica de;popular;1;1.0;7800000;microempresarial;2018-10-18
4358;femenino;servicio;comidas rapidas;santo domingo savio ;1;1.0;7300000;microempresarial;2017-08-25
4359;femenino;agropecuaria;sembrados;santa elena central;2;90.0;6500000;microempresarial;2016-03-11
4360;femenino;comercio;variedades;blanquizal;1;13.0;3000000;microempresarial;2018-07-25
4361;femenino;industria;fabrica de;manrique central no. 1;2;4.0;6000000;microempresarial;2016-09-28
4362;femenino;industria;fabrica de;manrique central no. 1;2;4.0;7300000;microempresarial;2017-06-09
4363;femenino;comercio;comidas rapidas;el salvador;2;9.0;7377000;microempresarial;2017-09-22
4364;femenino;industria;fabrica de;manrique central no. 2;1;3.0;7000000;microempresarial;2018-11-21
4365;femenino;industria;fabrica de;prado;3;10.0;3000000;microempresarial;2018-02-23
4366;masculino;comercio;variedades;santo domingo savio ;1;1.0;1500000;microempresarial;2018-04-04
4367;femenino;comercio;comidas rapidas;belen;2;16.0;2000000;microempresarial;2018-04-19
4368;femenino;comercio;comidas rapidas;altavista;2;16.0;7500000;microempresarial;2018-06-22
4369;femenino;comercio;almacen de ropa en;castilla;3;5.0;7370000;microempresarial;2017-12-13
4371;femenino;comercio;variedades;enciso;2;8.0;5000000;microempresarial;2018-04-17
4372;femenino;comercio;variedades;la milagrosa;2;9.0;4000000;microempresarial;2016-08-10
4373;masculino;comercio;fabrica de helados;pedregal;3;6.0;7200000;microempresarial;2018-04-12
4374;masculino;industria;tienda;campo valdes no. 1;3;4.0;7800000;microempresarial;2018-05-09
4375;masculino;servicio;hoteles moteles;la pradera;3;13.0;7300000;microempresarial;2017-05-04
4376;femenino;industria;fabrica de;miranda;2;4.0;6800000;microempresarial;2016-04-21
4377;masculino;comercio;venta de calzado;manrique central no. 2;2;3.0;7800000;microempresarial;2018-05-30
4378;femenino;servicio;peluqueria;belen;3;16.0;7800000;microempresarial;2018-08-29
4379;masculino;servicio;tienda;buenos aires;3;9.0;7300000;microempresarial;2017-06-06
4380;femenino;comercio;venta de calzado;manrique central no. 1;2;4.0;3000000;microempresarial;2018-09-04
4381;femenino;comercio;almacen de ropa en;popular;2;1.0;4000000;microempresarial;2017-07-13
4382;femenino;comercio;tienda;santo domingo savio ;2;1.0;5000000;microempresarial;2018-01-03
4383;masculino;agropecuaria;sembrados;santa elena central;2;90.0;7800000;microempresarial;2018-05-09
4384;femenino;comercio;almacen de ropa en;manrique central no. 1;1;4.0;6000000;microempresarial;2018-02-07
4385;femenino;industria;fabrica de;buenos aires;3;9.0;7000000;microempresarial;2018-02-20
4386;femenino;comercio;mantenimiento en;santo domingo savio ;1;1.0;5000000;microempresarial;2017-10-17
4387;femenino;industria;fabrica de;san javier no.1;2;13.0;4000000;microempresarial;2016-12-02
4388;femenino;agropecuaria;criadero de animales;cabecera san cristobal;2;60.0;14000000;microempresarial;2017-04-25
4389;femenino;servicio;comidas rapidas;santa cruz;2;2.0;7000000;microempresarial;2017-05-11
4390;masculino;servicio;barberia;aranjuez;2;4.0;4500000;microempresarial;2018-07-12
4391;femenino;industria;fabrica de;manrique oriental;2;4.0;8200000;microempresarial;2019-02-15
4392;masculino;comercio;tienda;santa cruz;2;2.0;6000000;microempresarial;2019-03-14
4393;femenino;comercio;variedades;barrio caicedo;2;9.0;6000000;microempresarial;2018-11-13
4394;femenino;industria;fabrica de alimentos;calasanz;2;12.0;6000000;microempresarial;2018-10-30
4395;femenino;industria;fabrica de;la floresta;3;12.0;7000000;microempresarial;2018-05-22
4396;femenino;industria;fabrica de;manrique central no. 1;2;4.0;7800000;microempresarial;2018-02-16
4397;femenino;comercio;tienda;manrique central no. 1;2;4.0;5000000;microempresarial;2018-09-24
4399;femenino;comercio;variedades;manrique central no. 1;2;4.0;7300000;microempresarial;2017-02-01
4400;femenino;comercio;montallantas;manrique central no. 1;3;4.0;1000000;microempresarial;2018-04-27
4401;femenino;comercio;tienda;manrique central no. 2;3;3.0;8000000;microempresarial;2019-05-08
4402;femenino;servicio;peluqueria;castilla;3;5.0;7000000;microempresarial;2018-10-25
4403;femenino;comercio;fabrica de;robledo;3;7.0;6894000;microempresarial;2016-11-15
4405;masculino;comercio;mantenimiento en;santo domingo savio ;2;1.0;5000000;microempresarial;2017-01-25
4406;femenino;comercio;variedades;castilla;3;5.0;7800000;microempresarial;2018-11-26
4407;masculino;servicio;tienda;girardot;3;5.0;1100000;microempresarial;2018-04-04
4408;femenino;comercio;comidas rapidas;calasanz;1;12.0;2000000;microempresarial;2018-10-25
4409;femenino;comercio;tienda;tricentenario;3;5.0;6000000;microempresarial;2016-06-08
4410;masculino;comercio;joyeria;kennedy;2;6.0;3000000;microempresarial;2016-10-19
4411;femenino;comercio;variedades;enciso;2;8.0;4000000;microempresarial;2018-02-13
4412;femenino;comercio;tienda;blanquizal;1;13.0;5000000;microempresarial;2019-01-24
4413;femenino;comercio;variedades;tricentenario;1;5.0;4100000;microempresarial;2018-04-26
4415;masculino;agropecuaria;sembrados;cabecera san cristobal;2;60.0;19000000;agropecuaria;2018-08-22
4416;femenino;comercio;variedades;pedregal;3;6.0;7000000;microempresarial;2018-03-08
4417;femenino;comercio;variedades;moravia;2;4.0;3000000;microempresarial;2018-11-01
4418;femenino;comercio;tienda;san javier no.1;2;13.0;5000000;microempresarial;2019-03-05
4419;femenino;servicio;cafeteria;playon de los ;2;2.0;5000000;microempresarial;2018-01-03
4420;masculino;comercio;variedades;doce de octubre no.1;2;6.0;6000000;microempresarial;2017-12-12
4421;masculino;comercio;miscelanea;castilla;3;5.0;3000000;microempresarial;2016-10-25
4422;femenino;industria;fabrica de;belen;1;16.0;4000000;microempresarial;2019-06-13
4423;femenino;comercio;tienda;manrique central no. 1;3;4.0;5000000;microempresarial;2017-08-29
4424;femenino;servicio;peluqueria;palenque;2;7.0;7000000;microempresarial;2018-09-24
4425;femenino;comercio;variedades;buenos aires;3;9.0;4600000;microempresarial;2018-09-20
4426;femenino;comercio;tienda;villatina;1;8.0;7500000;microempresarial;2019-05-27
4427;masculino;agropecuaria;variedades;buenos aires;2;9.0;7800000;microempresarial;2018-04-19
4428;femenino;servicio;peluqueria;llanaditas;2;8.0;4400000;microempresarial;2017-09-01
4429;masculino;industria;fabrica de;santo domingo savio ;1;1.0;7800000;microempresarial;2018-05-29
4431;masculino;comercio;tienda;buenos aires;3;9.0;4000000;microempresarial;2018-05-25
4432;femenino;comercio;drogueria;buenos aires;3;9.0;7800000;microempresarial;2018-10-24
4433;femenino;comercio;tienda;andalucia;2;2.0;6000000;microempresarial;2018-03-13
4435;femenino;industria;fabrica de;picacho;1;6.0;7000000;microempresarial;2017-06-12
4436;masculino;comercio;almacen de ropa en;aranjuez;1;4.0;7370000;microempresarial;2017-02-06
4438;femenino;comercio;restaurante;la sierra;1;8.0;2500000;microempresarial;2017-10-18
4439;masculino;industria;fabrica de;barrio caicedo;2;9.0;5500000;microempresarial;2016-07-11
4440;femenino;comercio;tienda de helados;robledo;3;7.0;7800000;microempresarial;2018-07-18
4441;masculino;comercio;variedades;francisco antonio zea;3;5.0;7000000;microempresarial;2018-05-17
4442;femenino;comercio;tienda;barrio caicedo;1;9.0;7000000;microempresarial;2017-08-24
4443;femenino;comercio;taller de mecanica;robledo;2;7.0;5000000;microempresarial;2017-12-14
4444;masculino;comercio;variedades;castilla;2;5.0;7377000;microempresarial;2017-04-17
4445;femenino;industria;fabrica de;manrique central no. 1;2;4.0;7300000;microempresarial;2018-02-06
4446;masculino;comercio;comidas rapidas;castilla;2;5.0;4000000;microempresarial;2018-12-21
4447;femenino;industria;fabrica de;campo valdes no. 1;3;4.0;7000000;microempresarial;2017-06-15
4448;femenino;comercio;variedades;campo valdes no. 2;3;3.0;7800000;microempresarial;2018-09-20
4449;masculino;comercio;variedades;buenos aires;3;9.0;3000000;microempresarial;2016-10-11
4450;femenino;comercio;cerrajeria;pedregal;1;6.0;4000000;microempresarial;2018-07-05
4451;femenino;comercio;legumbreria;robledo;1;7.0;4000000;microempresarial;2017-11-09
4452;femenino;comercio;panaderia;cabecera san cristobal;3;60.0;6000000;microempresarial;2018-09-24
4453;masculino;servicio;restaurante;manrique central no. 1;2;4.0;7000000;microempresarial;2017-08-11
4454;femenino;comercio;comidas rapidas;robledo;2;7.0;7800000;microempresarial;2018-10-29
4455;femenino;comercio;tienda;cabecera san antonio ;2;80.0;8200000;microempresarial;2019-06-10
4456;femenino;servicio;peluqueria;santa elena central;1;90.0;8200000;microempresarial;2019-05-31
4457;masculino;comercio;variedades;la floresta;3;12.0;6890000;microempresarial;2016-05-02
4458;masculino;comercio;restaurante;robledo;2;7.0;4000000;microempresarial;2016-10-07
